environment | time (second),E | Na (millimolar),E | E (millimolar),E | E' (millimolar/second),E_ | E_ (millimolar),E_ | E_' (millimolar/second),ECl | ECl (millimolar),ECl | ECl' (millimolar/second),ECl_ | ECl_ (millimolar),ECl_ | ECl_' (millimolar/second),ED | ED (millimolar),ED | ED' (millimolar/second),ED_ | ED_ (millimolar),ED_ | ED_' (millimolar/second),ENa | ENa (millimolar),ENa | ENa' (millimolar/second),ENa_ | ENa_ (millimolar),ENa_ | ENa_' (millimolar/second),ENaCl | ENaCl (millimolar),ENaCl | ENaCl' (millimolar/second),ENaCl_ | ENaCl_ (millimolar),ENaCl_ | ENaCl_' (millimolar/second),ENaD | ENaD (millimolar),ENaD | ENaD' (millimolar/second),ENaD_ | ENaD_ (millimolar),ENaD_ | ENaD_' (millimolar/second),reaction_constants | Cl (millimolar),reaction_constants | Cl_ (millimolar),reaction_constants | D (millimolar),reaction_constants | D_ (millimolar),reaction_constants | k1 (second_order_rate_constant),reaction_constants | k10 (first_order_rate_constant),reaction_constants | k11 (second_order_rate_constant),reaction_constants | k12 (first_order_rate_constant),reaction_constants | k13 (second_order_rate_constant),reaction_constants | k14 (first_order_rate_constant),reaction_constants | k15 (second_order_rate_constant),reaction_constants | k16 (first_order_rate_constant),reaction_constants | k17 (first_order_rate_constant),reaction_constants | k18 (first_order_rate_constant),reaction_constants | k19 (first_order_rate_constant),reaction_constants | k2 (first_order_rate_constant),reaction_constants | k20 (first_order_rate_constant),reaction_constants | k21 (second_order_rate_constant),reaction_constants | k22 (first_order_rate_constant),reaction_constants | k23 (second_order_rate_constant),reaction_constants | k24 (first_order_rate_constant),reaction_constants | k25 (second_order_rate_constant),reaction_constants | k26 (first_order_rate_constant),reaction_constants | k27 (second_order_rate_constant),reaction_constants | k28 (first_order_rate_constant),reaction_constants | k29 (second_order_rate_constant),reaction_constants | k3 (second_order_rate_constant),reaction_constants | k30 (first_order_rate_constant),reaction_constants | k31 (second_order_rate_constant),reaction_constants | k32 (first_order_rate_constant),reaction_constants | k4 (first_order_rate_constant),reaction_constants | k5 (second_order_rate_constant),reaction_constants | k6 (first_order_rate_constant),reaction_constants | k7 (second_order_rate_constant),reaction_constants | k8 (first_order_rate_constant),reaction_constants | k9 (second_order_rate_constant),reaction_constants | Na (millimolar),reaction_constants | Na_ (millimolar)
0.944,0.00432541,0.00432541,7.11E-05,0.0240053,0.000394849,0.00836043,0.000137519,0.0193087,0.000317597,1.35E-05,2.17E-07,0.0185912,-0.0017004,0.0514807,0.000848471,0.0579654,0.000953441,0.463964,0.00763174,0.217937,0.00358472,0.000161253,2.59E-06,0.133846,-0.0122419,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.945,0.00432549,0.00432549,7.11E-05,0.0240057,0.000394789,0.00836057,0.000137499,0.019309,0.000317549,1.35E-05,2.17E-07,0.0185895,-0.00170013,0.0514815,0.000848276,0.0579663,0.000953297,0.463972,0.00763059,0.217941,0.00358418,0.000161255,2.60E-06,0.133833,-0.01224,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.946,0.00432556,0.00432556,7.11E-05,0.0240061,0.00039473,0.00836071,0.000137478,0.0193094,0.000317501,1.35E-05,2.18E-07,0.0185878,-0.00169987,0.0514824,0.000848083,0.0579673,0.000953153,0.46398,0.00762944,0.217944,0.00358364,0.000161258,2.60E-06,0.133821,-0.0122381,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.947,0.00432563,0.00432563,7.11E-05,0.0240065,0.00039467,0.00836085,0.000137457,0.0193097,0.000317453,1.35E-05,2.18E-07,0.0185861,-0.00169961,0.0514832,0.000847892,0.0579682,0.000953009,0.463987,0.00762829,0.217948,0.0035831,0.00016126,2.61E-06,0.133809,-0.0122362,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.948,0.0043257,0.0043257,7.11E-05,0.0240069,0.000394611,0.00836098,0.000137437,0.01931,0.000317405,1.35E-05,2.18E-07,0.0185844,-0.00169934,0.0514841,0.000847703,0.0579692,0.000952865,0.463995,0.00762714,0.217951,0.00358256,0.000161263,2.61E-06,0.133797,-0.0122343,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.949,0.00432577,0.00432577,7.11E-05,0.0240073,0.000394551,0.00836112,0.000137416,0.0193103,0.000317357,1.35E-05,2.19E-07,0.0185827,-0.00169908,0.0514849,0.000847518,0.0579701,0.00095272,0.464002,0.00762599,0.217955,0.00358201,0.000161265,2.61E-06,0.133784,-0.0122324,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.95,0.00432584,0.00432584,7.11E-05,0.0240077,0.000394491,0.00836126,0.000137395,0.0193106,0.000317309,1.35E-05,2.19E-07,0.018581,-0.00169882,0.0514858,0.000847335,0.0579711,0.000952576,0.46401,0.00762484,0.217959,0.00358147,0.000161268,2.62E-06,0.133772,-0.0122305,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.951,0.00432591,0.00432591,7.11E-05,0.0240081,0.000394431,0.0083614,0.000137374,0.0193109,0.000317261,1.35E-05,2.19E-07,0.0185793,-0.00169855,0.0514866,0.000847155,0.057972,0.000952431,0.464018,0.00762369,0.217962,0.00358093,0.00016127,2.62E-06,0.13376,-0.0122286,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.952,0.00432598,0.00432598,7.10E-05,0.0240085,0.000394371,0.00836153,0.000137354,0.0193113,0.000317213,1.35E-05,2.19E-07,0.0185776,-0.00169829,0.0514875,0.000846979,0.057973,0.000952286,0.464025,0.00762253,0.217966,0.00358038,0.000161273,2.62E-06,0.133748,-0.0122267,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.953,0.00432605,0.00432605,7.10E-05,0.0240089,0.000394311,0.00836167,0.000137333,0.0193116,0.000317165,1.35E-05,2.20E-07,0.0185759,-0.00169803,0.0514883,0.000846807,0.0579739,0.000952141,0.464033,0.00762137,0.217969,0.00357984,0.000161276,2.62E-06,0.133736,-0.0122248,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.954,0.00432613,0.00432613,7.10E-05,0.0240092,0.000394251,0.00836181,0.000137312,0.0193119,0.000317116,1.35E-05,2.20E-07,0.0185742,-0.00169776,0.0514892,0.000846638,0.0579749,0.000951996,0.464041,0.00762022,0.217973,0.00357929,0.000161278,2.63E-06,0.133723,-0.0122229,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.955,0.0043262,0.0043262,7.10E-05,0.0240096,0.000394191,0.00836194,0.000137291,0.0193122,0.000317068,1.35E-05,2.20E-07,0.0185725,-0.0016975,0.05149,0.000846468,0.0579758,0.00095185,0.464048,0.00761906,0.217977,0.00357874,0.000161281,2.63E-06,0.133711,-0.012221,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.956,0.00432627,0.00432627,7.10E-05,0.02401,0.000394132,0.00836208,0.000137271,0.0193125,0.000317021,1.35E-05,2.20E-07,0.0185708,-0.00169724,0.0514908,0.00084625,0.0579768,0.000951708,0.464056,0.00761792,0.21798,0.00357821,0.000161283,2.64E-06,0.133699,-0.0122191,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.957,0.00432634,0.00432634,7.10E-05,0.0240104,0.000394074,0.00836222,0.00013725,0.0193128,0.000316974,1.35E-05,2.21E-07,0.0185691,-0.00169698,0.0514917,0.000846032,0.0579777,0.000951567,0.464063,0.00761679,0.217984,0.00357768,0.000161286,2.64E-06,0.133687,-0.0122173,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.958,0.00432641,0.00432641,7.10E-05,0.0240108,0.000394015,0.00836236,0.00013723,0.0193132,0.000316926,1.35E-05,2.22E-07,0.0185674,-0.00169671,0.0514925,0.000845815,0.0579787,0.000951425,0.464071,0.00761565,0.217987,0.00357715,0.000161288,2.65E-06,0.133674,-0.0122154,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.959,0.00432648,0.00432648,7.10E-05,0.0240112,0.000393956,0.00836249,0.00013721,0.0193135,0.000316879,1.35E-05,2.22E-07,0.0185657,-0.00169645,0.0514934,0.000845598,0.0579796,0.000951283,0.464079,0.00761452,0.217991,0.00357661,0.00016129,2.66E-06,0.133662,-0.0122135,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.96,0.00432655,0.00432655,7.10E-05,0.0240116,0.000393897,0.00836263,0.000137189,0.0193138,0.000316832,1.35E-05,2.23E-07,0.018564,-0.00169619,0.0514942,0.000845381,0.0579806,0.000951141,0.464086,0.00761339,0.217994,0.00357608,0.000161293,2.66E-06,0.13365,-0.0122116,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.961,0.00432662,0.00432662,7.10E-05,0.024012,0.000393839,0.00836277,0.000137169,0.0193141,0.000316785,1.35E-05,2.23E-07,0.0185623,-0.00169592,0.0514951,0.000845165,0.0579815,0.000950999,0.464094,0.00761225,0.217998,0.00357555,0.000161295,2.67E-06,0.133638,-0.0122097,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.962,0.00432669,0.00432669,7.10E-05,0.0240124,0.00039378,0.00836291,0.000137148,0.0193144,0.000316738,1.35E-05,2.24E-07,0.0185606,-0.00169566,0.0514959,0.000844949,0.0579825,0.000950857,0.464101,0.00761112,0.218002,0.00357501,0.000161298,2.68E-06,0.133626,-0.0122078,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.963,0.00432676,0.00432676,7.09E-05,0.0240128,0.000393721,0.00836304,0.000137128,0.0193147,0.00031669,1.35E-05,2.25E-07,0.0185589,-0.0016954,0.0514968,0.000844734,0.0579834,0.000950715,0.464109,0.00760998,0.218005,0.00357448,0.0001613,2.68E-06,0.133613,-0.0122059,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.964,0.00432684,0.00432684,7.09E-05,0.0240132,0.000393663,0.00836318,0.000137108,0.0193151,0.000316643,1.35E-05,2.25E-07,0.0185572,-0.00169514,0.0514976,0.00084452,0.0579844,0.000950573,0.464117,0.00760885,0.218009,0.00357395,0.000161303,2.69E-06,0.133601,-0.012204,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.965,0.00432691,0.00432691,7.09E-05,0.0240136,0.000393604,0.00836332,0.000137087,0.0193154,0.000316596,1.35E-05,2.26E-07,0.0185555,-0.00169487,0.0514984,0.000844307,0.0579853,0.000950431,0.464124,0.00760771,0.218012,0.00357341,0.000161305,2.70E-06,0.133589,-0.0122021,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.966,0.00432698,0.00432698,7.09E-05,0.024014,0.000393545,0.00836345,0.000137067,0.0193157,0.000316549,1.35E-05,2.26E-07,0.0185538,-0.00169461,0.0514993,0.000844095,0.0579863,0.000950289,0.464132,0.00760657,0.218016,0.00357288,0.000161308,2.70E-06,0.133577,-0.0122002,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.967,0.00432705,0.00432705,7.09E-05,0.0240144,0.000393486,0.00836359,0.000137046,0.019316,0.000316502,1.35E-05,2.27E-07,0.0185521,-0.00169435,0.0515001,0.000843884,0.0579872,0.000950147,0.464139,0.00760544,0.218019,0.00357235,0.00016131,2.71E-06,0.133565,-0.0121983,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.968,0.00432712,0.00432712,7.09E-05,0.0240148,0.000393428,0.00836373,0.000137026,0.0193163,0.000316454,1.35E-05,2.27E-07,0.0185504,-0.00169409,0.051501,0.000843674,0.0579882,0.000950005,0.464147,0.0076043,0.218023,0.00357181,0.000161312,2.72E-06,0.133552,-0.0121965,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.969,0.00432719,0.00432719,7.09E-05,0.0240152,0.000393369,0.00836386,0.000137005,0.0193166,0.000316407,1.35E-05,2.28E-07,0.0185487,-0.00169382,0.0515018,0.000843465,0.0579891,0.000949863,0.464155,0.00760316,0.218027,0.00357128,0.000161315,2.72E-06,0.13354,-0.0121946,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.97,0.00432726,0.00432726,7.09E-05,0.0240155,0.00039331,0.008364,0.000136985,0.019317,0.00031636,1.35E-05,2.28E-07,0.018547,-0.00169356,0.0515027,0.000843258,0.0579901,0.000949721,0.464162,0.00760203,0.21803,0.00357074,0.000161317,2.73E-06,0.133528,-0.0121927,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.971,0.00432733,0.00432733,7.09E-05,0.0240159,0.000393251,0.00836414,0.000136965,0.0193173,0.000316312,1.35E-05,2.29E-07,0.0185453,-0.0016933,0.0515035,0.000843053,0.057991,0.000949578,0.46417,0.00760089,0.218034,0.00357021,0.00016132,2.73E-06,0.133516,-0.0121908,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.972,0.0043274,0.0043274,7.09E-05,0.0240163,0.000393192,0.00836428,0.000136944,0.0193176,0.000316265,1.35E-05,2.29E-07,0.0185437,-0.00169304,0.0515043,0.000842848,0.057992,0.000949436,0.464177,0.00759975,0.218037,0.00356967,0.000161322,2.74E-06,0.133504,-0.0121889,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.973,0.00432747,0.00432747,7.08E-05,0.0240167,0.000393133,0.00836441,0.000136924,0.0193179,0.000316218,1.35E-05,2.30E-07,0.018542,-0.00169278,0.0515052,0.000842646,0.0579929,0.000949294,0.464185,0.00759861,0.218041,0.00356914,0.000161325,2.74E-06,0.133491,-0.012187,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.974,0.00432754,0.00432754,7.08E-05,0.0240171,0.000393074,0.00836455,0.000136903,0.0193182,0.00031617,1.35E-05,2.30E-07,0.0185403,-0.00169251,0.051506,0.000842446,0.0579939,0.000949151,0.464193,0.00759747,0.218044,0.0035686,0.000161327,2.75E-06,0.133479,-0.0121851,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.975,0.00432761,0.00432761,7.08E-05,0.0240175,0.000393015,0.00836469,0.000136883,0.0193185,0.000316123,1.35E-05,2.30E-07,0.0185386,-0.00169225,0.0515069,0.000842247,0.0579948,0.000949008,0.4642,0.00759633,0.218048,0.00356807,0.00016133,2.75E-06,0.133467,-0.0121832,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.976,0.00432769,0.00432769,7.08E-05,0.0240179,0.000392956,0.00836482,0.000136862,0.0193189,0.000316075,1.35E-05,2.31E-07,0.0185369,-0.00169199,0.0515077,0.000842051,0.0579958,0.000948866,0.464208,0.00759519,0.218052,0.00356753,0.000161332,2.76E-06,0.133455,-0.0121813,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.977,0.00432776,0.00432776,7.08E-05,0.0240183,0.000392897,0.00836496,0.000136841,0.0193192,0.000316028,1.35E-05,2.31E-07,0.0185352,-0.00169173,0.0515086,0.000841856,0.0579967,0.000948723,0.464215,0.00759405,0.218055,0.00356699,0.000161335,2.76E-06,0.133443,-0.0121795,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.978,0.00432783,0.00432783,7.08E-05,0.0240187,0.000392838,0.0083651,0.000136821,0.0193195,0.00031598,1.35E-05,2.32E-07,0.0185335,-0.00169146,0.0515094,0.000841664,0.0579977,0.00094858,0.464223,0.0075929,0.218059,0.00356646,0.000161337,2.77E-06,0.133431,-0.0121776,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.979,0.0043279,0.0043279,7.08E-05,0.0240191,0.000392779,0.00836523,0.0001368,0.0193198,0.000315933,1.35E-05,2.32E-07,0.0185318,-0.0016912,0.0515102,0.000841474,0.0579986,0.000948437,0.464231,0.00759176,0.218062,0.00356592,0.00016134,2.77E-06,0.133418,-0.0121757,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.98,0.00432797,0.00432797,7.08E-05,0.0240195,0.00039272,0.00836537,0.00013678,0.0193201,0.000315885,1.35E-05,2.32E-07,0.0185301,-0.00169094,0.0515111,0.000841287,0.0579996,0.000948294,0.464238,0.00759061,0.218066,0.00356538,0.000161342,2.78E-06,0.133406,-0.0121738,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.981,0.00432804,0.00432804,7.08E-05,0.0240199,0.00039266,0.00836551,0.000136759,0.0193204,0.000315837,1.35E-05,2.33E-07,0.0185284,-0.00169068,0.0515119,0.000841103,0.0580005,0.00094815,0.464246,0.00758946,0.218069,0.00356484,0.000161345,2.78E-06,0.133394,-0.0121719,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.982,0.00432811,0.00432811,7.08E-05,0.0240203,0.000392601,0.00836564,0.000136738,0.0193208,0.00031579,1.35E-05,2.33E-07,0.0185267,-0.00169042,0.0515128,0.000840921,0.0580015,0.000948007,0.464253,0.00758832,0.218073,0.0035643,0.000161347,2.78E-06,0.133382,-0.01217,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.983,0.00432818,0.00432818,7.07E-05,0.0240207,0.000392541,0.00836578,0.000136718,0.0193211,0.000315742,1.35E-05,2.33E-07,0.018525,-0.00169015,0.0515136,0.000840742,0.0580024,0.000947863,0.464261,0.00758717,0.218076,0.00356376,0.00016135,2.79E-06,0.13337,-0.0121681,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.984,0.00432825,0.00432825,7.07E-05,0.024021,0.000392482,0.00836592,0.000136697,0.0193214,0.000315694,1.35E-05,2.33E-07,0.0185234,-0.00168989,0.0515145,0.000840566,0.0580034,0.000947719,0.464269,0.00758602,0.21808,0.00356322,0.000161352,2.79E-06,0.133358,-0.0121663,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.985,0.00432832,0.00432832,7.07E-05,0.0240214,0.000392422,0.00836605,0.000136676,0.0193217,0.000315646,1.35E-05,2.33E-07,0.0185217,-0.00168963,0.0515153,0.000840393,0.0580043,0.000947575,0.464276,0.00758486,0.218084,0.00356268,0.000161355,2.79E-06,0.133345,-0.0121644,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
0.986,0.00432839,0.00432839,7.07E-05,0.0240218,0.000392363,0.00836619,0.000136656,0.019322,0.000315598,1.35E-05,2.34E-07,0.01852,-0.00168937,0.0515161,0.000840224,0.0580053,0.000947431,0.464284,0.00758371,0.218087,0.00356214,0.000161358,2.79E-06,0.133333,-0.0121625,96,40,1.00E-06,1.00E-06,100000,418300,100000,4.98E+06,100000,1.07E+06,100000,89400,458700,100000,1000,418300,218,100000,418300,100000,31.92,100000,31.92,100000,138900,100000,100000,0.3514,100000,0.1166,4.93E+06,100000,1.07E+06,100000,89400,100000,50,10
